familyid,last_name,divorcedparents
425415,Wiffield,0
425416,Flory,0
425417,Parish,0
425418,Logsdale,0
425419,Avrahamoff,1
425420,Godding,0
425421,Bescoby,0
425422,Cella,1
425423,Boud,0
425424,Wyeth,1
425425,Whyborn,0
425426,Maruska,0
425427,Filimore,0
425428,Lamberti,0
425429,Georgel,0
425430,Rootes,0
425431,Grimwade,0
425432,Kobpac,1
425433,Graffham,1
425434,Meadus,0
425435,Banasik,1
425436,Bausor,0
425437,Florez,0
425438,Staggs,0
425439,Samet,1
425440,Ferrarin,0
425441,Lawrenz,1
425442,Sighart,1
425443,Hunting,0
425444,Abramovic,0
425445,Vanyushin,0
425446,Widdowes,0
425447,Townes,1
425448,Ivancevic,0
425449,Hannabus,1
425450,Conyers,0
425451,Welbourn,1
425452,Sparkes,0
425453,Kleinhandler,0
425454,Abbes,0
425455,Ferns,0
425456,Treadway,0
425457,Vaskov,0
425458,Grain,0
425459,MacDonell,1
425460,Ledrun,0
425461,Stannett,0
425462,Hendriksen,0
425463,Tamlett,0
425464,Yakobovicz,0
425465,Leport,0
425466,Aberdein,0
425467,Whylie,1
425468,Golde,1
425469,Neljes,0
425470,Roskeilly,0
425471,Frear,0
425472,Saiger,1
425473,Hobbert,0
425474,Geaney,1
425475,Weavers,0
425476,Frift,0
425477,Isabell,0
425478,Clere,1
425479,Avrahamof,0
425480,Aluard,0
425481,Jacketts,0
425482,Markushkin,1
425483,Messent,1
425484,Oulet,0
425485,Feria,0
425486,Scrivens,1
425487,Jorden,0
425488,Budibent,0
425489,Rugge,0
425490,McKinlay,0
425491,Martschik,0
425492,Sneden,1
425493,Chalker,1
425494,Chatfield,0
425495,Schwander,0
425496,Gamblin,0
425497,Weare,0
425498,Ielden,0
425499,Hassin,0
425500,Graser,1
425501,Zisneros,0
425502,Lawleff,1
425503,Menier,0
425504,Beamiss,1
425505,Smooth,0
425506,Ponten,0
425507,Scopes,0
425508,Kohen,0
425509,Brownsall,0
425510,Lundon,0
425511,Brader,0
425512,Worcs,0
425513,Bolzmann,0
425514,Jeffels,0
425515,Skeleton,0
425516,Measom,1
425517,Getty,1
425518,Birkenshaw,1
425519,Midghall,0
425520,Ruddlesden,0
425521,Dabnor,0
425522,Cullum,0
425523,Rubin,1
425524,Hallgath,0
425525,Carl,0
425526,Braunstein,0
425527,Camacke,0
425528,Searle,0
425529,Sonnenschein,0
425530,Storton,0
425531,Steen,0
425532,Quince,0
425533,Rapkins,1
425534,Klimes,1
425535,Uphill,0
425536,Somersett,0
425537,Plaschke,1
425538,Bullas,0
425539,Abramsky,0
425540,Roake,0
425541,Rootes,0
425542,Skeats,1
425543,Bairstow,0
425544,Alanbrooke,1
425545,Simonin,0
425546,Dumbar,0
425547,Waite,0
425548,Murty,0
425549,Oland,1
425550,Pear,0
425551,Passe,1
425552,Bygrave,0
425553,Figgess,0
425554,Bracknall,1
425555,Braunstein,0
425556,Mattschas,0
425557,Payfoot,0
425558,Skacel,0
425559,Tramel,0
425560,Freen,0
425561,Groneway,1
425562,Kwietek,0
425563,Rubica,0
425564,Mulligan,0
425565,Thompstone,0
425566,Blasi,0
425567,Penlington,0
425568,Rhodus,1
425569,Schwieso,1
425570,Vick,0
425571,Huffadine,0
425572,Attree,0
425573,Calderon,0
425574,Brokenshaw,0
425575,Kasperski,0
425576,Sarfass,1
425577,Folkerts,0
425578,Cloke,0
425579,Eades,1
425580,Siely,1
425581,Pettitt,0
425582,Cushion,1
425583,Skeldon,1
425584,Whinray,0
425585,Vick,0
425586,MacMenamin,0
425587,Lyte,0
425588,Boater,0
425589,Bowles,0
425590,Giorgeschi,0
425591,Whiskin,0
425592,Bruckent,0
425593,Halse,0
425594,Bains,0
425595,Franchioni,0
425596,Tatlowe,0
425597,Kingsford,0
425598,Kliemann,0
425599,Harwick,0
425600,Gyves,0
425601,Gobel,0
425602,Kildale,1
425603,Plover,1
425604,Grisley,0
425605,Midghall,0
425606,Ockland,0
425607,Korbmaker,0
425608,Dauby,1
425609,Murrow,0
425610,Northill,1
425611,Mouse,0
425612,Sighard,0
425613,Mussettini,1
425614,Braunston,1
425615,McMychem,0
425616,Forsey,1
425617,Rowlstone,1
425618,Gleader,0
425619,Endean,1
425620,Elman,0
425621,Winpenny,0
425622,Manass,0
425623,Troutbeck,0
425624,McCarl,0
425625,Lammie,0
425626,McLeman,1
425627,Kahn,0
425628,Cummins,1
425629,Isabell,1
425630,Este,0
425631,Tadlow,0
425632,Treece,0
425633,Hawick,1
425634,Amiranda,0
425635,Betho,0
425636,Domerc,0
425637,Theodoris,1
425638,Boas,0
425639,Heckner,0
425640,Herrema,0
425641,Emma,1
425642,McKeever,0
425643,Faircloth,0
425644,Killingsworth,0
425645,Ganford,0
425646,Letson,0
425647,Carluccio,1
425648,Pelosi,0
425649,Feldmus,0
425650,Bradberry,0
425651,Cumber,0
425652,Fareweather,0
425653,Sumnall,0
425654,Gittings,0
425655,Hornbuckle,0
425656,Leonardi,0
425657,Hobson,1
425658,Boultwood,1
425659,Cisar,0
425660,Setchell,0
425661,Bundy,0
425662,MacPhaden,0
425663,Libreros,0
425664,Swarbrick,0
425665,Woollacott,1
425666,Raffles,0
425667,Ross,1
425668,Kinkade,0
425669,Ransbury,0
425670,Ondra,0
425671,Shurlock,0
425672,Pim,0
425673,Siely,1
425674,Firidolfi,0
425675,Bellhanger,0
425676,Bloggett,0
425677,Cocker,0
425678,Gilhooly,1
425679,Da Costa,0
425680,Crallan,0
425681,Bossingham,0
425682,Martel,1
425683,Minnis,1
425684,Fowlestone,0
425685,Strutt,0
425686,Pele,0
425687,McGeaney,0
425688,Ahearne,0
425689,Astbery,0
425690,Culverhouse,1
425691,MacCook,0
425692,Cullinan,0
425693,Agius,0
425694,Stanes,0
425695,Dunguy,1
425696,Scopham,1
425697,Duinkerk,0
425698,Morrad,0
425699,Saurat,0
425700,Kleewein,1
425701,Setter,0
425702,Riquet,0
425703,Kindon,0
425704,Pidduck,0
425705,Ferronier,0
425706,Leband,0
425707,Pryde,0
425708,Collens,0
425709,Eberlein,1
425710,Hartman,0
425711,Cheney,0
425712,Willgoose,0
425713,Nevins,0
425714,Vlasenko,1
425715,Eke,0
425716,Leavry,0
425717,Greenland,0
425718,Cromblehome,0
425719,Tute,0
425720,Kilmartin,0
425721,Gercken,0
425722,Kellough,1
425723,Cases,1
425724,Aimeric,0
425725,Minet,1
425726,Kepling,0
425727,McGrouther,0
425728,Soal,0
425729,Fuke,0
425730,Astie,1
425731,Wadie,1
425732,Libby,0
425733,Geaves,0
425734,Shreeve,0
425735,Palfreeman,1
425736,Grigori,0
425737,Downage,0
425738,Goering,0
425739,Feldmann,0
425740,Scapens,1
425741,Livsey,0
425742,Friend,1
425743,Marjoribanks,0
425744,Crosetto,0
425745,Dauby,1
425746,Fillgate,0
425747,Aleswell,0
425748,Gorce,0
425749,Magne,1
425750,Benneyworth,0
425751,Ossenna,0
425752,Rothschild,0
425753,Buckie,0
425754,Donnelly,0
425755,Horstead,0
425756,Hunn,1
425757,Kellick,0
425758,Skylett,0
425759,Muccino,0
425760,Deegan,1
425761,Mayo,0
425762,Common,0
425763,Scotchford,0
425764,Joerning,1
425765,Havard,0
425766,Likly,0
425767,Chess,0
425768,Britian,1
425769,Duce,0
425770,Asson,1
425771,Wile,0
425772,Gummery,0
425773,MacGinley,0
425774,Janew,0
425775,Easun,1
425776,Strank,0
425777,Allderidge,0
425778,Catchpole,0
425779,Fulk,0
425780,Mottini,1
425781,Pithie,0
425782,Kadwallider,0
425783,Olivia,1
425784,Kesper,0
425785,Cutchie,1
425786,Summerley,0
425787,Gurnett,0
425788,Romaint,0
425789,Longrigg,0
425790,O'Bruen,0
425791,Blabber,1
425792,Wandrey,0
425793,Teanby,1
425794,Bartomeu,1
425795,Longridge,0
425796,Dodgshon,0
425797,Girt,0
425798,Haselup,1
425799,Lexa,0
425800,Lashley,1
425801,Whiston,0
425802,Kamall,0
425803,Leghorn,0
425804,Janney,0
425805,Yarmouth,0
425806,Pichan,0
425807,Kitt,1
425808,Landell,0
425809,Spearett,1
425810,Pimmocke,0
425811,Glasner,0
425812,Trobe,0
425813,Gissing,1
425814,Epelett,1
425815,Hadny,1
425816,Meynell,1
425817,Hallows,0
425818,Greystock,0
425819,McEnteggart,0
425820,Tebbit,0
425821,Peirone,0
425822,Habbert,0
425823,Lochhead,0
425824,Medmore,0
425825,Welband,0
425826,O'Driscoll,0
425827,Phayre,0
425828,Mityushin,0
425829,Mirralls,0
425830,Borzoni,0
425831,Turpey,0
425832,Pietrzak,1
425833,Crichmere,0
425834,Way,0
425835,Bellerby,0
425836,Beche,0
425837,Balogh,0
425838,Elphinston,0
425839,Fordy,0
425840,Crichmere,0
425841,Musso,0
425842,Devo,0
425843,Weth,0
425844,Heaker,1
425845,Constantine,0
425846,Caltun,0
425847,Kordas,0
425848,Aitken,1
425849,Hollyar,0
425850,Bidmead,0
425851,Matthias,0
425852,Schapero,1
425853,Bolding,0
425854,Pavelka,1
425855,Wensley,0
425856,Geaney,0
425857,Gorst,0
425858,Boseley,1
425859,Mournian,0
425860,Ayree,0
425861,Wingham,0
425862,MacClenan,0
425863,Rudolfer,0
425864,Bruckstein,0
425865,Cory,0
425866,Paskerful,0
425867,Breton,0
425868,Cappleman,0
425869,Rishworth,0
425870,Robke,0
425871,Caddick,0
425872,Gallico,0
425873,Marages,0
425874,Kyllford,0
425875,Angric,1
425876,Vyse,1
425877,Isaac,0
425878,Corneck,1
425879,Pirazzi,0
425880,Rizziello,1
425881,Setter,0
425882,Tie,0
425883,Ripper,1
425884,Kermath,0
425885,Conradsen,0
425886,Peaddie,0
425887,Poznanski,0
425888,Guyet,0
425889,Rodriguez,0
425890,Chantler,0
425891,Dymoke,0
425892,Gillard,0
425893,Jenkerson,0
425894,Marjanovic,0
425895,D'Elia,1
425896,Sarfass,0
425897,Flook,0
425898,Flatt,0
425899,Cowterd,1
425900,Baudoux,0
425901,Chisolm,0
425902,Tregiddo,0
425903,Anelay,0
425904,Pughsley,0
425905,Wynett,0
425906,Lagneaux,0
425907,Bartolozzi,0
425908,Simpkins,0
425909,Relton,0
425910,Fathers,0
425911,Ledger,0
425912,Fairfoull,0
425913,Spelling,0
425914,Witcombe,1
425915,Collen,1
425916,Comelli,0
425917,Pillington,0
425918,Croyden,0
425919,Benck,1
425920,Claisse,1
425921,Sappson,0
425922,Oaten,0
425923,Beake,0
425924,Linham,0
425925,McComiskie,0
425926,Woodbridge,1
425927,Atwill,0
425928,Flag,0
425929,Godbehere,0
425930,Loughead,0
425931,Schruyer,1
425932,Beat,0
425933,Gallemore,0
425934,Jocic,0
425935,Olorenshaw,0
425936,Saller,0
425937,Minillo,1
425938,Schout,0
425939,Doughill,1
425940,Mulrenan,1
425941,Cord,0
425942,Oxbrow,0
425943,Ghelarducci,0
425944,Bothram,0
425945,Crosfield,0
425946,Beche,0
425947,Tiller,0
425948,Arnke,0
425949,Larn,0
425950,Hellsdon,0
425951,Smout,1
425952,Flatt,0
425953,Huyghe,0
425954,Lyster,0
425955,Tollett,1
425956,Phelit,0
425957,Wrassell,0
425958,Charke,0
425959,Sherrocks,0
425960,Bartholomieu,0
425961,Trowell,0
425962,Duncanson,0
425963,Lorraine,0
425964,O'Reilly,0
425965,Gratland,0
425966,Dymock,0
425967,Joseph,1
425968,Mattocks,0
425969,Pirdy,1
425970,Easseby,0
425971,Wrist,1
425972,Manilow,0
425973,Hitscher,1
425974,Hansod,0
425975,Casterou,0
425976,Fuchs,0
425977,Lyttle,0
425978,Badwick,0
425979,Somerfield,1
425980,Artingstall,0
425981,Larrie,0
425982,Budding,0
425983,Utting,0
425984,Muxworthy,0
425985,McClosh,1
425986,Patroni,0
425987,McAlindon,0
425988,Lyster,0
425989,Sanchiz,0
425990,Sheeres,0
425991,Thorouggood,0
425992,Stealy,0
425993,Patchett,0
425994,Kiendl,0
425995,Clemmow,1
425996,Eldrid,1
425997,Lillie,0
425998,Benez,0
425999,Speare,0
426000,Knutton,0
426001,Melarkey,1
426002,Sidgwick,1
426003,Osipov,0
426004,Kempster,0
426005,Farren,0
426006,Archbald,0
426007,Seviour,0
426008,Krause,1
426009,Harriagn,0
426010,Brosio,0
426011,McPhee,1
426012,Tyrone,0
426013,Aven,0
426014,Gommes,0
426015,Freschi,0
426016,Brader,1
426017,Dumini,0
426018,Redgrove,0
426019,Trevain,1
426020,Urien,1
426021,Dorton,1
426022,Howard - Gater,0
426023,Quarton,1
426024,Jedrachowicz,0
426025,Leasor,0
426026,Adamowitz,0
426027,Maides,0
426028,Cearley,0
426029,Triggs,0
426030,Neame,0
426031,Greatrex,0
426032,Brisson,0
426033,Ellicott,1
426034,Northill,1
426035,Odeson,0
426036,Bevar,1
426037,West-Frimley,0
426038,Hurich,1
426039,Trebilcock,1
426040,O' Gara,1
426041,Bloor,0
426042,Savidge,0
426043,Brompton,0
426044,Imloch,1
426045,Swaysland,1
426046,Dooney,0
426047,Kobelt,0
426048,Varsey,0
426049,Euston,0
426050,MacMaykin,0
426051,Strewthers,0
426052,Jaslem,0
426053,O'Leagham,1
426054,Postill,0
426055,Lettley,0
426056,Biggar,0
426057,Neno,1
426058,Castelluzzi,0
426059,Malyj,0
426060,Boyford,0
426061,Beckmann,0
426062,Batterson,0
426063,Kirimaa,0
426064,Shrieves,0
426065,Onyon,0
426066,Biggam,0
426067,Feaviour,0
426068,Ferrea,1
426069,Achromov,0
426070,Gwilliam,0
426071,Scowen,0
426072,Tweedell,0
426073,Linnit,1
426074,De la Eglise,0
426075,Ridings,0
426076,Mayward,0
426077,Hasker,1
426078,Fere,0
426079,Stapele,0
426080,Kirsopp,0
426081,Cresar,0
426082,Sommerscales,0
426083,Peete,0
426084,Castello,0
426085,Ponton,0
426086,Leggen,0
426087,Swinford,0
426088,Poone,0
426089,Sleight,0
426090,Debling,1
426091,Spry,0
426092,Ottery,0
426093,Tidbald,0
426094,Hedgecock,0
426095,Stannus,1
426096,Cudbertson,0
426097,Linturn,0
426098,Dalwood,0
426099,Beak,0
426100,Varvara,0
426101,McGrirl,0
426102,Lethlay,0
426103,Bruyet,1
426104,McGinley,1
426105,Eustes,0
426106,Folshom,0
426107,Jerzak,0
426108,Pascho,0
426109,Parrett,0
426110,Ragot,0
426111,O' Mahony,0
426112,Blindt,0
426113,Reinard,1
426114,Spillman,0
426115,Sindall,0
426116,Gouldbourn,1
426117,Kainz,0
426118,Gothliff,0
426119,Effaunt,1
426120,Nutkin,1
426121,Carlet,0
426122,Bordiss,0
426123,Lowdwell,0
426124,Welman,0
426125,Cake,0
426126,Welldrake,1
426127,Scoffins,0
426128,Tregoning,1
426129,Jencken,0
426130,Urlich,1
426131,Davie,0
426132,Flower,0
426133,Delacoste,0
426134,Winspeare,0
426135,Earle,0
426136,Custy,1
426137,Rudyard,1
426138,Shakesbye,0
426139,Fishby,0
426140,Goudard,1
426141,Sawart,1
426142,Haestier,0
426143,Dobbs,0
426144,Dehn,0
426145,Cristol,0
426146,Krauss,1
426147,Janks,0
426148,Colquhoun,0
426149,Akehurst,0
426150,Walaron,0
426151,Loyley,1
426152,Bedbury,1
426153,Lawrey,1
426154,Orton,1
426155,Crosseland,0
426156,Mulford,0
426157,Roof,0
426158,Utteridge,0
426159,Eberle,0
426160,Vatini,0
426161,Garritley,0
426162,MacAlpyne,0
426163,Petican,0
426164,Joseff,1
426165,Mussetti,0
426166,Cabrer,0
426167,Greenalf,0
426168,Juzek,0
426169,Curror,0
426170,Yakovl,0
426171,Reedman,1
426172,Alfonso,0
426173,Bramwell,1
426174,Danilov,0
426175,Riep,0
426176,Nel,1
426177,Prahl,0
426178,Rosenwald,0
426179,Francom,0
426180,O'Neary,0
426181,Ebbage,0
426182,Slobom,0
426183,Baudrey,0
426184,Langfitt,0
426185,Beatty,0
426186,Hansod,0
426187,Beefon,0
426188,Swyer-Sexey,0
426189,Gurden,0
426190,Thorsby,0
426191,Caitlin,0
426192,Dymoke,0
426193,Mattheis,0
426194,Arcase,1
426195,Mauditt,0
426196,Azema,0
426197,Skitt,1
426198,Alleburton,1
426199,Viccary,1
426200,Ubach,0
426201,O' Reagan,1
426202,Baudi,0
426203,Ebbutt,0
426204,Gowlett,1
426205,Halloway,0
426206,Percifull,0
426207,Farress,0
426208,Neagle,0
426209,Hugin,0
426210,Beaudry,0
426211,McGrale,0
426212,Meakin,0
426213,Duggon,0
426214,Pingston,0
426215,Akester,0
426216,Pougher,0
426217,Grimsditch,0
426218,Braemer,1
426219,Stocking,0
426220,Pierpoint,1
426221,Joseff,0
426222,Mawhinney,0
426223,Blance,0
426224,Ketteridge,1
426225,Kelberer,0
426226,Havenhand,1
426227,Spadollini,0
426228,Hebburn,0
426229,Lottrington,0
426230,Gosby,1
426231,Bhatia,0
426232,Branch,0
426233,Japp,0
426234,Hamper,0
426235,Guyer,0
426236,Dank,0
426237,Angric,0
426238,Prahl,1
426239,Georgeot,0
426240,Underdown,0
426241,Palmby,0
426242,Delea,0
426243,McLese,0
426244,Paolone,0
426245,Ivett,0
426246,Ruddiforth,0
426247,Kindleside,1
426248,Hickin,0
426249,Heaker,1
426250,MacAlister,0
426251,Kasperski,0
426252,Budding,0
426253,Searight,0
426254,Rabbitts,0
426255,Hinder,1
426256,Sogg,0
426257,Pharaoh,0
426258,McCaskill,0
426259,Jeggo,0
426260,Badrick,0
426261,Dawney,0
426262,Yeaman,0
426263,Rothery,0
426264,Folli,0
426265,Heatlie,0
426266,McGinley,0
426267,Lipson,0
426268,Gollop,1
426269,Lorrimer,0
426270,Grafham,1
426271,MacKellen,1
426272,Churchin,0
426273,Knibbs,1
426274,Ahern,0
426275,Emes,0
426276,Stear,0
426277,Beven,1
426278,Hollyard,0
426279,Scraggs,0
426280,Lanchbery,0
426281,Oubridge,0
426282,Kalkofen,1
426283,Treadgall,0
426284,Morewood,0
426285,Vasyuchov,0
426286,McQuirk,0
426287,Gadault,0
426288,Winfindale,0
426289,Bonniface,1
426290,Bedome,0
426291,Beaney,0
426292,Hussy,0
426293,Kennerknecht,1
426294,Traice,1
426295,Walrond,0
426296,Bourley,0
426297,Nardi,0
426298,Danaher,0
426299,M'Quharge,0
426300,Gilbert,0
426301,Hoofe,0
426302,Loyley,0
426303,Huffer,0
426304,Cadge,1
426305,Domel,0
426306,Lemon,0
426307,Brosio,0
426308,Danielovitch,0
426309,Bardwall,0
426310,Fogel,1
426311,Neilus,0
426312,Leadley,0
426313,Hofler,1
426314,Allcroft,0
426315,McDade,1
426316,McPhee,0
426317,Gullam,0
426318,Walburn,0
426319,Churly,0
426320,Hoyle,1
426321,Ebbs,1
426322,Fearey,0
426323,Wallen,0
426324,O' Mahony,0
426325,Ackroyd,1
426326,Slatford,0
426327,Brignell,0
426328,Gylle,0
426329,Johnikin,0
426330,Spikings,0
426331,Filov,0
426332,McEntegart,0
426333,Clere,1
426334,Reader,1
426335,Turbern,0
426336,Meaders,0
426337,Edwardson,0
426338,Glozman,0
426339,Simpkins,0
426340,Verrill,1
426341,Paggitt,1
426342,Gaddesby,0
426343,Oglevie,0
426344,Caig,0
426345,Danilin,0
426346,Sapwell,0
426347,Stanistrete,0
426348,Schapero,0
426349,Spurway,0
426350,Elmhurst,0
426351,Pember,0
426352,Ryall,0
426353,Brownfield,0
426354,Fuge,1
426355,Krollman,0
426356,Adamovitch,0
426357,Francescotti,1
426358,Saldler,0
426359,Undrill,0
426360,Zottoli,0
426361,Manginot,0
426362,Phelit,0
426363,Sellers,0
426364,Olle,0
426365,Fairn,0
426366,Duffan,0
426367,Bradfield,0
426368,Culter,0
426369,Franceschelli,0
426370,Moir,0
426371,Hew,0
426372,Waudby,0
426373,Demangeot,0
426374,Crips,0
426375,Girard,0
426376,Bramsen,0
426377,Slyvester,0
426378,Stannus,0
426379,Dodman,0
426380,Troutbeck,1
426381,Lankford,0
426382,Acres,1
426383,Shakesbye,0
426384,Limer,0
426385,Wanstall,0
426386,Breslin,0
426387,MacKaile,0
426388,Shay,0
426389,Bletsoe,0
426390,Casassa,0
426391,Howells,0
426392,Ennor,0
426393,Portriss,1
426394,Spurgin,1
426395,Dellenbrok,0
426396,Sissot,1
426397,Bransgrove,1
426398,Pellman,0
426399,Halladay,0
426400,Shapter,0
426401,Stiddard,0
426402,Fawdry,0
426403,Lydiate,1
426404,Lindback,0
426405,Rigard,0
426406,Jonson,1
426407,Duetschens,0
426408,Simionescu,0
426409,Loffel,0
426410,Oade,0
426411,Cayle,0
426412,Tellenbrok,0
426413,Shay,1
426414,Smiz,0
426415,Poe,0
426416,Huriche,1
426417,Crosgrove,1
426418,Nichols,1
426419,Benes,0
426420,Faers,0
426421,Ion,0
426422,Purkins,1
426423,Tie,0
426424,Attwooll,1
426425,Du Plantier,0
426426,Hyndson,0
426427,Ryman,0
426428,Borkett,1
426429,Biever,0
426430,Zuanazzi,0
426431,Tembridge,1
426432,Gammel,0
426433,Wilkin,1
426434,Drohun,0
426435,Sansun,0
426436,Allanby,0
426437,Pryell,0
426438,Deverson,0
426439,Sighart,1
426440,Tibbotts,0
426441,Carey,0
426442,Fettiplace,0
426443,Graysmark,0
426444,Daye,0
426445,Janauschek,0
426446,Dowsett,0
426447,Curthoys,0
426448,Vials,0
426449,Giacomuzzi,1
426450,Najera,1
426451,Tuxwell,0
426452,Squeers,1
426453,Ibbitson,0
426454,Wilde,0
426455,Braycotton,1
426456,Conochie,0
426457,Corwood,0
426458,Mingardi,0
426459,Wrixon,0
426460,Piwall,0
426461,Popland,1
426462,Foxten,0
426463,Cramphorn,0
426464,Seyers,0
426465,MacCahey,1
426466,Fearnehough,0
426467,Killshaw,0
426468,Kinastan,0
426469,Bagnold,1
426470,Croser,0
426471,Bickley,1
426472,Simnett,0
426473,Woodard,0
426474,Sauter,1
426475,Dripp,1
426476,Bencher,0
426477,Tupling,0
426478,Swine,0
426479,Brower,0
426480,Ornils,0
426481,Bastable,0
426482,Willers,0
426483,Herley,0
426484,Glayzer,1
426485,Stiant,0
426486,Comelli,0
426487,Conkling,0
426488,Baskerfield,0
426489,Chiese,1
426490,Jupe,0
426491,Bausor,1
426492,Tytcomb,1
426493,Cole,1
426494,Donaher,0
426495,Sadler,0
426496,Alfonso,0
426497,Liley,0
426498,Shorie,0
426499,Marian,0
426500,Knibb,0
426501,Sarginson,0
426502,Demageard,1
426503,Becraft,0
426504,Cauley,0
426505,Maven,0
426506,Cockshutt,0
426507,Maggs,0
426508,Lapley,0
426509,Allender,0
426510,Crunkhorn,0
426511,Diplock,1
426512,Gurden,1
426513,Bullman,0
426514,Petrelli,1
426515,McJarrow,0
426516,Turbefield,0
426517,Eric,1
426518,Shrive,0
426519,Krzyzanowski,0
426520,Guinn,1
426521,Haton,1
426522,Sargeaunt,0
426523,Pelman,1
426524,Petteford,0
426525,Kaiser,0
426526,McCloud,0
426527,Saunt,1
426528,Blewis,1
426529,Dorton,1
426530,Pesik,0
426531,Schimpke,0
426532,Berkelay,0
426533,Trenear,0
426534,Ceaser,1
426535,Kowal,0
426536,Herreran,0
426537,Ivanshintsev,0
426538,Sivewright,0
426539,MacIlriach,0
426540,Mellings,0
426541,Kerford,0
426542,Depper,0
426543,Spall,0
426544,Mabbs,0
426545,Oultram,0
426546,Franzke,1
426547,Varnals,1
426548,Easdon,0
426549,Grayshon,0
426550,Hargitt,0
426551,Mutimer,0
426552,Innis,0
426553,Humphries,0
426554,Sudlow,0
426555,Milbourne,0
426556,Doby,0
426557,Saveall,0
426558,Portis,0
426559,Quernel,1
426560,Karlik,0
426561,Larwell,0
426562,Choppin,1
426563,Filkin,0
426564,Saveall,0
426565,Bellefonte,0
