childid,first_name,familyid,age,misbehaviorindex
103698,Debi,423511,2,0.0047996518
103699,Ingelbert,423511,7,0.0003012353
103700,Matt,423512,4,0.0122900057
103701,Marcellina,423513,17,0.8340280378
103702,Dalston,423513,15,0.2175321667
103703,Lynnett,423513,9,0.0007579962
103704,Stafani,423514,4,0.0405979378
103705,Querida,423514,11,7.9942414E-6
103706,Judye,423514,9,0.0576060364
103707,Gris,423515,1,9.0762328E-6
103708,Rabi,423516,8,0.0001897349
103709,Jeremy,423517,7,0.0600227733
103710,Rudolph,423518,4,0.3612197432
103711,Malanie,423519,12,0.0768185199
103712,Geralda,423520,12,0.0483185376
103713,Monika,423521,18,0.9854621535
103714,Bamby,423522,9,0.0136445352
103715,Stephine,423523,12,0.0007967719
103716,Travers,423523,15,0.0016530767
103717,Batholomew,423523,1,0.5207308439
103718,Fania,423524,5,0.9103072276
103719,Cele,423525,8,0.0866832692
103720,Eb,423526,14,0.0131275118
103721,Eugen,423527,7,0.0189247917
103722,Prentiss,423527,17,0.6922347039
103723,Brook,423527,5,0.3789911722
103724,Mickey,423528,8,0.096984546
103725,Shirl,423529,5,0.0567179787
103726,Dukie,423530,16,0.2835509165
103727,Jenelle,423530,1,0.0040942858
103728,Aluin,423531,1,0.2141314533
103729,Jami,423532,15,0.0203292271
103730,Orland,423532,0,0.160895879
103731,Astrid,423533,17,5.1536653E-7
103732,Maria,423534,18,0.0208682749
103733,Blondie,423534,8,0.0276551129
103734,Vi,423535,6,0.8720279828
103735,Selina,423536,6,5.9937968E-6
103736,Terencio,423537,11,0.7563868791
103737,Paolo,423537,3,0.000034815
103738,Lise,423538,10,3.0979604E-7
103739,Ricoriki,423539,6,0.0767671428
103740,Jilly,423540,3,0.0979858458
103741,Ingamar,423541,18,0.000047982
103742,Renard,423542,2,1.5718075E-7
103743,Tammie,423543,3,0.8193027964
103744,Magda,423543,6,0.0022471071
103745,Michelle,423543,5,0.1381767149
103746,Myra,423544,4,0.1832776306
103747,Sutton,423545,7,0.3069508358
103748,Dean,423546,10,0.1708575894
103749,Scarlett,423547,6,0.0000582542
103750,Eberhard,423548,7,0.0952701045
103751,Galvan,423548,5,0.0043814851
103752,Gussi,423548,3,0.0198849454
103753,Xever,423549,2,0.3896887086
103754,Cobb,423549,12,0.2741845735
103755,Vittorio,423550,16,0.1362321683
103756,Florella,423551,14,0.0405811606
103757,Sara-ann,423552,4,0.1331441944
103758,Elwood,423552,6,0.0014125859
103759,Ranice,423553,8,0.0535344539
103760,Alard,423553,3,0.0685165888
103761,Goldina,423554,3,0.1317375697
103762,Syd,423555,3,0.2069414971
103763,Corabelle,423556,10,0.5655219617
103764,Romona,423557,3,0.00209614
103765,Ogdon,423557,16,0.0594465809
103766,Dex,423558,12,0.0104898051
103767,Marthe,423558,11,0.4394864874
103768,Alphard,423558,15,0.0055286
103769,Hy,423559,17,6.1321635E-6
103770,Tamma,423559,16,0.2606872457
103771,Ivory,423560,3,0.6948408149
103772,Kiri,423561,15,0.0023845371
103773,Baily,423561,17,0.2945814575
103774,Zared,423562,11,0.8742524384
103775,Wilie,423563,9,0.9764835662
103776,Nathanil,423564,2,0.0287484583
103777,Ethe,423565,5,0.9721064186
103778,Bernette,423566,7,0.1326973984
103779,Ange,423566,17,0.0679444562
103780,Tessy,423566,1,0.0024400261
103781,Tressa,423567,14,0.0014131763
103782,Carlos,423567,0,0.0470708764
103783,Kristofer,423568,12,0.0000425034
103784,Christoffer,423569,15,0.0196049743
103785,Teresina,423570,9,0.2483769768
103786,Tammy,423570,2,0.1966901276
103787,Jesus,423571,8,0.0244758986
103788,Melody,423572,6,0.0010894397
103789,Godwin,423573,8,0.4240719389
103790,Franciskus,423574,8,0.0051662883
103791,Gasparo,423574,6,0.7025590176
103792,Clio,423574,12,0.1843502474
103793,Susan,423575,11,0.1020176916
103794,Kamilah,423576,10,0.0009889562
103795,Carmen,423577,13,0.3618757858
103796,Marc,423578,8,0.0023900801
103797,Irv,423578,13,0.9509340577
103798,Maisey,423579,8,0.2978185369
103799,Regina,423579,11,0.0037636023
103800,Oralle,423580,10,2.5037502E-7
103801,Rockie,423581,5,1.0234585E-9
103802,Staffard,423581,15,0.126280735
103803,Ki,423582,11,0.4278681183
103804,Westbrooke,423583,10,0.0003082725
103805,Mandie,423583,10,0.3521243006
103806,Kamila,423583,8,0.0009013923
103807,Faulkner,423584,9,0.0048328922
103808,Natalie,423585,5,0.1776973405
103809,Gusella,423586,1,0.0000441903
103810,Winslow,423587,15,0.0000843578
103811,Ulric,423587,12,0.00017675
103812,Darill,423587,14,0.3718390344
103813,Manfred,423588,12,0.824503125
103814,Jannelle,423588,17,0.4626031099
103815,Millie,423589,4,0.4398406509
103816,Jarad,423590,13,0.0002834068
103817,Slade,423590,7,0.8545202057
103818,Dalton,423591,2,0.016024007
103819,Shelli,423591,5,0.1909384972
103820,Harri,423592,7,0.0008724407
103821,Napoleon,423593,13,0.2159898779
103822,Asa,423593,17,0.0041661005
103823,Hammad,423594,5,0.0029323129
103824,Franklyn,423594,10,0.0156812984
103825,Harlan,423595,15,1.885185E-10
103826,Lurleen,423596,6,0.0072207568
103827,Kendrick,423597,16,0.3073008824
103828,Hollis,423597,5,0.284066924
103829,Maurits,423597,0,0.6385387376
103830,Teodoro,423598,18,2.3119113E-7
103831,Faustina,423598,16,0.0432578196
103832,Coletta,423599,5,0.0056299812
103833,Judd,423600,7,0.0508716848
103834,Lyda,423601,13,0.067105597
103835,Remus,423602,8,0.000038145
103836,Jaquith,423603,8,0.0083461347
103837,Alberto,423604,3,0.0688717985
103838,Mathe,423605,12,2.5520411E-7
103839,Mame,423606,17,0.034526184
103840,Carole,423606,17,0.0660013513
103841,Mycah,423607,13,0.0023647657
103842,Jerrie,423608,0,0.0022690821
103843,Stephen,423609,4,0.1116772224
103844,Fergus,423609,3,0.755169443
103845,Melodie,423610,4,0.0002693142
103846,Courtnay,423611,9,0.0007647122
103847,Dorella,423612,10,0.0154992929
103848,Lindi,423613,9,0.4544519958
103849,Joscelin,423614,4,0.0022638344
103850,Jane,423614,9,0.1296098414
103851,Mahmud,423614,4,0.3852512253
103852,Dorelia,423615,1,0.6584135767
103853,Emmit,423615,15,0.011092229
103854,Bronny,423615,17,0.0020099136
103855,Evered,423616,12,3.5115272E-7
103856,Rockwell,423616,4,0.0036007864
103857,Debi,423617,4,2.029794E-10
103858,Miller,423618,14,0.2692459837
103859,Anett,423618,17,0.0318251739
103860,Mack,423618,16,0.096070881
103861,Maighdiln,423619,2,0.006500747
103862,Oona,423620,10,0.0320720865
103863,Deeann,423620,12,0.1426283849
103864,Bree,423621,8,0.0001430611
103865,Berta,423622,16,0.9244234621
103866,Darcey,423622,3,0.1317221476
103867,Gabriellia,423622,8,0.0243436895
103868,Conni,423623,16,0.3531549895
103869,Pavia,423623,7,0.0007538823
103870,Sascha,423623,1,0.0000453549
103871,Jennilee,423624,6,0.3818503837
103872,Augustus,423625,13,0.0865681218
103873,Jazmin,423625,11,6.4826415E-7
103874,Dan,423625,13,0.8163421305
103875,Dickie,423626,15,0.0567063118
103876,Pammi,423626,2,0.0287472441
103877,Kile,423627,7,0.3339001261
103878,Babara,423627,17,0.398121041
103879,Allen,423628,4,0.0992943585
103880,Myrtle,423628,13,0.0845147524
103881,Nathanial,423628,12,0.0298801521
103882,Craggy,423629,12,0.0898805666
103883,Georgianna,423629,7,0.4362843468
103884,Elli,423629,3,0.0269251703
103885,Dulci,423630,14,0.0682589575
103886,Fifine,423630,7,0.00158134
103887,Wright,423631,7,0.0934502995
103888,Ailbert,423632,1,0.0003454254
103889,Quintus,423632,8,0.0543425687
103890,Riccardo,423633,9,0.0022721784
103891,Amber,423634,13,0.870200472
103892,Zoe,423635,12,0.3477790827
103893,Levi,423635,4,0.5356930072
103894,Gillie,423635,14,6.2184624E-9
103895,Oswell,423636,11,0.2338357744
103896,Miltie,423636,1,0.7775224993
103897,Vernor,423637,6,0.2136291154
103898,Guillemette,423637,4,0.2893211026
103899,Clifford,423637,7,0.2866837463
103900,Cheston,423638,11,0.0781109495
103901,Ravid,423639,6,0.3967976594
103902,Creight,423640,17,0.0459411387
103903,Toby,423640,11,0.4950935886
103904,Alaine,423641,8,0.0002137548
103905,Alicea,423642,0,0.0945058898
103906,Casar,423642,5,0.5645818355
103907,Jewell,423642,15,0.0401334401
103908,Christean,423643,12,0.2341374893
103909,Gran,423644,8,0.5170470595
103910,Rogerio,423644,3,8.5529118E-6
103911,Yuri,423644,9,0.1098538804
103912,Marcellus,423645,2,0.0024437817
103913,Zebulen,423645,18,1.3315257E-6
103914,Lexy,423646,3,0.4649421675
103915,Andie,423646,13,0.9445684562
103916,Kirstyn,423647,3,0.3836258478
103917,Tanny,423647,11,0.5841117243
103918,Clare,423647,3,0.1443309166
103919,Cacilie,423648,14,0.0003969458
103920,Melvin,423648,11,0.1162596332
103921,Roze,423648,13,0.0018453182
103922,Baxie,423649,10,0.0079471453
103923,Herculie,423649,17,0.2748403349
103924,Giustino,423649,8,0.2984798095
103925,Jolie,423650,4,0.0009812127
103926,Moises,423651,14,0.9339455596
103927,Nerita,423652,11,0.0002345376
103928,Tobi,423653,4,0.0001646422
103929,Illa,423654,5,0.0008483785
103930,Anatollo,423655,8,0.6194303131
103931,Keelia,423655,14,0.0077896075
103932,Beck,423655,5,4.2351424E-7
103933,Van,423656,7,0.0080544326
103934,Clemmie,423656,13,0.000330665
103935,Hakeem,423657,18,0.2109336886
103936,Crosby,423658,8,0.0271232365
103937,Chelsea,423659,10,0.00140375
103938,Garwood,423660,14,0.2985899403
103939,Chip,423661,6,0.4127525701
103940,Bernadine,423661,16,1.5516117E-6
103941,Bridget,423662,14,0.3925284462
103942,Jesselyn,423662,18,0.0782820488
103943,Shanon,423662,7,0.0000254903
103944,Jephthah,423663,17,0.0011786278
103945,Frans,423664,15,0.0000705987
103946,Catarina,423665,7,0.0165261151
103947,Reese,423666,7,0.8868921116
103948,Lucius,423667,16,0.0000435851
103949,Duane,423668,17,0.2356716028
103950,Alfy,423669,17,0.1256059585
103951,Magdalen,423670,16,0.0035462429
103952,Sioux,423671,2,5.451788E-12
103953,Rodney,423671,4,0.7990324854
103954,Maybelle,423671,18,0.000068656
103955,Clayson,423672,13,0.0024467609
103956,Nadine,423673,10,0.0663341043
103957,Shelagh,423674,17,0.0097953368
103958,Randy,423674,3,0.8666008436
103959,Brigid,423675,3,0.1274374267
103960,Bryna,423675,5,0.5748927419
103961,Gabi,423675,8,0.0001480946
103962,Talya,423676,2,0.0050872016
103963,Lily,423677,10,0.5734262661
103964,Krysta,423678,2,0.0000186298
103965,Bartlett,423678,7,6.8507797E-7
103966,Junie,423679,12,0.0115328589
103967,Edithe,423679,10,0.0002742425
103968,Alexine,423680,4,0.0000716508
103969,Filmore,423680,16,7.9453911E-6
103970,Homer,423681,6,0.0403915975
103971,Alexine,423681,15,0.0949644515
103972,Harriett,423681,6,0.0012253072
103973,Felix,423682,15,0.1596741283
103974,Lucius,423683,4,0.0014074477
103975,Joline,423683,14,0.005120787
103976,Arlina,423683,2,0.0374546448
103977,Lenora,423684,13,0.0000348325
103978,Zack,423684,16,0.1528147899
103979,Lucky,423685,1,0.0084088335
103980,Gerry,423685,1,0.3182047622
103981,Collin,423686,5,0.3431448961
103982,Ruddy,423687,2,0.0449299354
103983,Briny,423687,7,2.9306048E-8
103984,Abdul,423688,5,0.6071142631
103985,Roderic,423689,2,0.0001142001
103986,Don,423689,17,0.0941768356
103987,Candi,423689,16,0.155082336
103988,Dalli,423690,10,0.2977503351
103989,Karla,423691,17,0.059286307
103990,Frankie,423692,16,0.1612365828
103991,Vaughn,423693,14,0.5797101382
103992,Raychel,423694,3,0.0217457723
103993,Aubrette,423695,6,0.1758456957
103994,Joyann,423696,13,0.37675354
103995,Romonda,423696,17,0.8184021977
103996,Jorey,423697,6,0.9058256931
103997,Alexandro,423698,1,0.1765528738
103998,Art,423698,2,0.1141557743
103999,Marcille,423699,3,0.0402018275
104000,Idette,423699,14,0.0240193185
104001,Dorry,423700,6,0.1142794382
104002,Hermione,423701,11,0.5804707323
104003,Stanwood,423702,12,0.0101126559
104004,Dino,423703,4,0.0480098128
104005,Flemming,423704,13,0.9669996328
104006,Vittoria,423705,3,0.1678253511
104007,Maurits,423705,13,2.7487429E-9
104008,Gabby,423705,12,0.0353615401
104009,Gaven,423706,17,0.3433778356
104010,Ardine,423707,17,8.3058169E-6
104011,Erinn,423707,12,0.7573980413
104012,Clementius,423708,16,0.0357415832
104013,Clem,423708,0,0.0912959139
104014,Ermentrude,423708,12,0.1270957563
104015,Jessey,423709,11,0.0236346534
104016,Marchelle,423710,15,0.0014850599
104017,Sterling,423711,14,0.0084166344
104018,Elvyn,423712,8,0.0292039863
104019,Tansy,423713,10,3.7378754E-6
104020,Jose,423714,10,0.8341411569
104021,Paolo,423714,13,0.0420122011
104022,Leshia,423715,15,0.0160750449
104023,Morie,423715,7,0.227097938
104024,Mollie,423715,7,0.3590610176
104025,Julie,423716,10,0.3443136075
104026,Buckie,423716,11,0.0246636592
104027,Llywellyn,423716,3,0.0000526027
104028,Hewet,423717,5,0.4340562685
104029,Carroll,423718,11,0.0006852904
104030,Fleming,423718,9,0.0003654124
104031,Erastus,423719,18,0.2075886033
104032,Mozes,423719,11,0.003424466
104033,Christan,423720,0,0.5190727761
104034,Guillema,423720,14,0.3167630785
104035,Masha,423720,3,0.0009714846
104036,Danyette,423721,6,0.0032372026
104037,Zondra,423722,6,0.0168578591
104038,Florella,423723,8,0.0352274693
104039,Haley,423723,15,0.0002135352
104040,Lucille,423723,7,0.0252737484
104041,Rheba,423724,4,0.0324798923
104042,Addia,423724,4,0.019587126
104043,Joshia,423724,11,0.593276189
104044,Frederique,423725,8,0.8269516154
104045,Fraze,423726,2,0.0001743938
104046,Olvan,423726,8,0.0102058872
104047,Elijah,423727,17,3.27141E-10
104048,Park,423727,10,0.8043491243
104049,Nissa,423728,6,0.9592067712
104050,Carla,423728,9,0.0000770617
104051,Redd,423728,13,0.0033970031
104052,Cyrillus,423729,4,0.0453199984
104053,Kerr,423730,1,0.2246088562
104054,Moyra,423731,12,0.2342757736
104055,Jedd,423732,13,0.543613989
104056,Harwilll,423733,8,0.0214052889
104057,Elysia,423734,17,0.2226708237
104058,Godfree,423735,0,2.4332541E-8
104059,Hans,423736,11,0.0046961401
104060,Violetta,423736,18,0.78477651
104061,Sonny,423736,10,0.0311782255
104062,Derby,423737,15,0.218115667
104063,Wittie,423737,8,0.0115090505
104064,Aviva,423738,11,0.3200241131
104065,Bertina,423738,2,7.5811123E-8
104066,Andreas,423739,17,0.0955630661
104067,Pippa,423739,2,0.0008568125
104068,Ximenez,423739,17,9.836492E-10
104069,Pate,423740,3,0.7592522297
104070,Sophronia,423741,5,0.0155971152
104071,Westley,423742,15,0.2356645557
104072,Tamqrah,423742,14,0.0076193358
104073,Federica,423743,18,0.0001337851
104074,Bobbye,423744,4,0.0405573623
104075,Germayne,423745,5,0.0868676073
104076,Amberly,423746,1,0.4266088939
104077,Sarette,423747,12,0.0002467425
104078,Bunnie,423748,14,0.0040814856
104079,Anthe,423748,6,0.1538393968
104080,Richard,423749,16,0.0453457642
104081,Munmro,423749,12,0.5474694216
104082,Gus,423749,3,0.0378613723
104083,Karry,423750,13,0.005125049
104084,Kelcy,423751,9,0.0127672143
104085,Edna,423751,1,0.0001736464
104086,Susette,423751,5,0.0928409709
104087,Donnamarie,423752,6,9.1963157E-8
104088,Andonis,423753,5,0.0003521562
104089,Anders,423754,11,0.0003834049
104090,Bernice,423755,14,0.4490201765
104091,Farris,423755,10,0.0010500914
104092,Cherry,423755,9,0.0067880545
104093,Aurora,423756,14,0.002654431
104094,Kaye,423756,13,0.0000422914
104095,Laurene,423757,5,0.0227827134
104096,Filide,423757,15,0.0015517893
104097,Stanleigh,423757,15,0.0066605641
104098,Emmalyn,423758,3,0.026517735
104099,Gerardo,423758,12,0.0966614978
104100,Vick,423759,10,0.0026731965
104101,Siouxie,423760,9,0.0390967887
104102,Afton,423760,4,0.8342232999
104103,Ericka,423761,14,0.0454645181
104104,Cornall,423762,9,0.0419393415
104105,Cull,423762,15,0.1240035359
104106,Guillaume,423763,16,0.6774288908
104107,Violetta,423764,9,0.4647167249
104108,Phelia,423765,3,0.0678384416
104109,Butch,423766,10,0.009826263
104110,Hiram,423767,7,0.0301672961
104111,Katheryn,423767,11,0.0093461788
104112,Haley,423767,15,0.2663790545
104113,Heda,423768,1,0.000037149
104114,Franciskus,423769,7,0.0092904198
104115,Cristina,423769,0,0.0061245504
104116,Bette,423770,2,0.9918370021
104117,Charyl,423771,17,0.0294277843
104118,Hewe,423771,0,0.0000919988
104119,Romona,423771,14,0.0209133224
104120,Alina,423772,16,0.0045675447
104121,Nedi,423773,5,0.0000845071
104122,Norry,423774,4,0.0023814158
104123,Wilona,423775,6,0.0011629633
104124,Arturo,423775,17,0.1552849752
104125,Etty,423775,2,0.5046186837
104126,Byran,423776,4,0.0003291211
104127,Sophi,423776,5,0.0021108101
104128,Keefe,423776,5,0.0005479041
104129,Yvon,423777,5,0.9190802716
104130,Leigha,423777,17,0.0000391005
104131,Rice,423777,4,0.0000359083
104132,Gideon,423778,2,0.1499644375
104133,Ardeen,423779,3,0.0001105597
104134,Amandie,423780,11,8.3210425E-6
104135,Alfonse,423781,2,0.0208686297
104136,Florie,423781,7,0.2321632673
104137,Steve,423781,17,0.0973850955
104138,Reidar,423782,5,0.0889722215
104139,Diego,423782,6,0.1490783077
104140,Junie,423782,16,0.0035971698
104141,Kerrin,423783,0,0.0176134289
104142,Fayth,423784,10,0.5161839886
104143,Ruy,423784,8,0.0643257302
104144,Phyllis,423785,3,0.3703732736
104145,Gabey,423785,16,0.6623178066
104146,Hilliard,423786,3,0.0000749941
104147,Flori,423786,10,0.1362244575
104148,Katerine,423787,14,0.0710391355
104149,Tiffi,423788,6,8.0644895E-7
104150,Ricard,423788,9,0.0605074494
104151,Tito,423789,12,0.7456663191
104152,Emmalynn,423789,12,0.0128499806
104153,Melisenda,423790,7,0.1364481039
104154,Seward,423791,6,0.0252167938
104155,Callean,423791,15,0.0647039041
104156,Karina,423791,17,0.1797559661
104157,Markos,423792,18,0.112019413
104158,Frederik,423793,12,0.0041519441
104159,Clerc,423794,12,0.0002353961
104160,Gretel,423795,7,0.1694011521
104161,Mendy,423795,8,0.0000163808
104162,Reinhard,423795,16,7.0143945E-8
104163,Gretel,423796,9,0.1453755032
104164,Perren,423797,4,0.4359733275
104165,Lannie,423797,8,0.9898391379
104166,Lenka,423797,17,0.0050035945
104167,Howie,423798,12,0.0023354706
104168,Beau,423798,16,0.1383595691
104169,Mona,423799,17,0.0173919009
104170,Illa,423800,7,0.3888065707
104171,Kris,423801,9,0.0002499876
104172,Arabel,423802,16,0.1697379898
104173,Maje,423802,5,0.5185245147
104174,Ileana,423803,11,0.0017347533
104175,Madella,423804,2,9.689494E-9
104176,Bibby,423804,4,0.2811542832
104177,Bone,423805,1,0.0007129236
104178,Cherye,423805,8,2.6807843E-8
104179,Worden,423806,16,0.0018697725
104180,Weston,423807,5,0.9346745029
104181,Charita,423807,5,0.0240550316
104182,Aeriela,423808,6,1.3018354E-6
104183,Lorens,423808,11,0.0032526713
104184,Marthe,423809,18,0.0001791062
104185,Alonso,423810,2,0.000077305
104186,Sophey,423811,14,0.5388440213
104187,Parry,423812,4,0.018956403
104188,Monti,423812,3,9.408843E-10
104189,Emili,423812,13,0.009112211
104190,Eduardo,423813,11,0.0941730129
104191,Daffie,423814,10,0.3167297177
104192,Claretta,423815,16,0.0080224367
104193,Corbet,423816,1,0.0290647138
104194,Frederica,423816,5,0.2172585509
104195,Ervin,423817,11,0.0084411765
104196,Arin,423817,0,0.0366960077
104197,Inga,423817,15,0.0247445971
104198,Logan,423818,15,0.0926871789
104199,Tiffie,423818,17,0.0000206025
104200,Cleve,423818,15,1.7040731E-6
104201,Arnoldo,423819,11,0.0075617197
